#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 0이 아니면-강수) 
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202604201645   368  120.9    0.0  -99.2  -99.2  265.8    2.9   13.7  -99.2    0.0    0.0    0.0    0.0   63.6  -99.7  -99.9    6.9
202604201645   369   49.9    2.2  247.4    8.8  198.3    2.3   12.8    0.0    0.0    0.0    0.5    0.5   61.5  500.0  -99.9    5.6
202604201645   370  221.2    5.8  234.8    8.8  234.4    4.0   10.2    0.0  -99.9  -99.9  -99.9  -99.2   89.0  500.0  -99.9    8.5
202604201645   371  311.8    2.7  287.9    8.1  290.3    2.5   11.5    0.0    0.0    0.0    0.5    0.5   67.3  500.0  -99.9    5.7
202604201645   372  276.0    3.1  264.0    5.4  287.5    3.6   16.7  -99.2    0.0    0.0    0.0    0.0   42.6  -99.7  -99.9    3.9
202604201645   373  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201645   374  304.0    5.6  261.9   13.1  276.4    5.7   10.2  -99.2    0.0    0.0    0.5    0.5   71.1  500.0  -99.9    5.2
202604201645   375    0.0    0.0  270.0    1.7  248.2    0.9   15.2  -99.2    0.0    0.0    1.0    1.0   56.5  -99.7  -99.9    6.6
202604201645   376  288.9    2.2  264.5    3.5  277.2    2.9   12.4    0.0    0.0    0.0    0.0    0.0   52.1 1002.6 1010.8    2.8
202604201645   377  289.9    2.4  268.5    2.8  264.5    3.3   12.7    0.0    0.0    0.0    0.0    0.0   48.4 1007.3 1010.7    2.1
202604201645   378  205.0    7.1  225.0    8.7  215.2    6.5   12.4    1.0    0.0    0.5    0.5    0.5   87.6 1003.3 1011.8   10.4
202604201645   379  283.6    2.0  208.2    2.8   23.4    3.0   12.7    0.0    0.0    0.0    0.0    0.0   90.4  976.7 1011.1   11.2
202604201645   400  341.3    2.0  268.7    4.3  239.8    2.6   14.0    0.0    0.0    0.0    0.0    0.0   62.4 1009.1 1010.6    6.9
202604201645   401  300.8    3.5   20.9    5.0  289.1    2.1   14.2    0.0    0.0    0.0    0.0    0.0   53.3 1005.4 1009.3    4.8
202604201645   402  254.6    1.3  221.3    2.7  252.6    2.1   13.5    0.0    0.0    0.0    0.5    0.5   63.0 1002.7 1009.3    6.6
202604201645   403  230.0    4.3  196.0    5.9  231.2    3.3   14.1    0.0    0.0    0.0    0.5    0.5   56.0 1003.9 1010.3    5.5
202604201645   404  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201645   405  247.6    2.1  258.1    2.9  217.3    2.1   13.7    0.0    0.0    0.0    0.0    0.0   53.4 1007.2 1009.9    4.4
202604201645   406  226.0    1.5  257.0    2.3  275.7    1.1   14.2    0.0    0.0    0.0    1.5    1.5   67.1 1003.3 1010.0    8.2
202604201645   407  231.0    1.2  208.0    2.9  217.0    1.6   14.3    0.0    0.0    0.0    0.5    0.5   65.6 1007.3 1010.3    7.9
202604201645   408  281.0    2.7  270.0    3.7  245.4    2.8   14.1    0.0    0.0    0.0    0.5    0.5   60.3 1004.4 1010.8    6.5
202604201645   409  231.8    4.4  232.6    5.5  226.9    3.8   13.7    0.0    0.0    0.0    0.5    0.5   60.7 1004.6 1009.3    6.2
202604201645   410  252.2    3.8  270.2    7.9  266.1    3.1   12.3    0.0    0.0    0.0    0.0    0.0   52.4 1005.4 1010.4    2.8
202604201645   411  277.4    4.3  260.6    5.7  282.7    3.8   13.2    0.0    0.0    0.0    0.5    0.5   62.2  997.5 1009.5    6.1
202604201645   412  266.7    1.7  259.9    3.1  278.5    2.0   12.8    0.0    0.0    0.0    0.5    0.5   62.0  998.1 1010.4    5.7
202604201645   413  277.0    2.0   96.0    4.4  273.1    2.2   14.7    0.0    0.0    0.0    0.5    0.5   56.8 1006.6 1010.2    6.2
202604201645   414  227.1    2.4  233.3    3.9  206.5    2.9   13.1    0.0    0.0    0.0    1.0    1.0   65.3  994.1 1009.4    6.7
202604201645   415  160.8    3.8  169.9    6.1  181.8    3.7   14.3    0.0    0.0    0.0    0.0    0.0   53.3 1006.4 1010.2    4.9
202604201645   416  290.9    1.6  255.0    2.6  268.8    1.9   14.2    0.0    0.0    0.0    2.0    2.0   59.7 1002.4 1008.9    6.5
202604201645   417  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202604201645   418  246.0    4.1  240.5    5.5  236.9    4.3   13.9    0.0    0.0    0.0    0.0    0.0   58.8 1009.0 1010.3    6.0
202604201645   419  235.7    2.2  255.8    3.6  211.2    1.7   13.3    0.0    0.0    0.0    0.0    0.0   63.2  978.3 1009.7    6.5
202604201645   421  240.6    5.0  229.3    6.7  260.4    3.7   13.8    0.0    0.0    0.0    0.0    0.0   58.5 1005.6 1009.7    5.8
202604201645   423  246.0    3.3  311.0    5.5  271.1    3.1   13.9    0.0    0.0    0.0    0.0    0.0   48.8 1004.2 1010.9    3.3
202604201645   424  318.3    1.3  332.9    2.7  295.7    1.2   13.1    0.0    0.0    0.0    2.0    2.0   70.3 1001.4 1009.7    7.8
202604201645   425  247.9    2.0  253.7    2.9  242.7    2.1   12.7    0.0    0.0    0.0    0.0    0.0   59.3  997.1 1010.6    5.0
202604201645   426  288.3   12.0  284.0   15.3  293.2   10.6    9.4    0.0    0.0    0.0    0.0    0.0   59.7  995.0 1012.8    2.0
202604201645   427  274.9    5.4  269.5    7.8  276.3    4.8   15.2    0.0    0.0    0.0    0.0    0.0   42.3 1009.0 1010.1    2.5
202604201645   428  231.1    2.2  230.4    4.0  217.8    1.3   13.3    0.0    0.0    0.0    0.0    0.0   72.4 1006.4 1009.2    8.4
202604201645   430  297.6    3.8  318.3    9.6  284.5    4.1   10.8    0.0    0.0    0.0    0.0    0.0   72.7  500.0  -99.9    6.1
202604201645   431  242.0    1.6  279.2    2.9  312.4    2.0   14.0  -99.2    0.0    0.0    2.0    2.0   60.7  -99.7  -99.9    6.5
202604201645   432  273.2    6.3  301.0   11.0  283.8    5.9   10.7    0.0    0.0    0.0    1.0    1.0   73.1  500.0  -99.9    6.1
202604201645   433  261.6    1.6  220.0    4.2  263.4    2.1   14.0  -99.2    0.0    0.0    0.0    0.0   45.8  -99.7  -99.9    2.5
202604201645   434  327.4    5.3  315.8   10.4  283.1    6.3   12.8  -99.2    0.0    0.0    0.5    0.5  -99.2  -99.7  -99.9  -99.9
202604201645   435  302.6    6.1  290.5    7.4  294.0    7.6   11.1  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   436  305.3    1.7  355.3    2.7  294.7    1.4   11.8    0.0    0.0    0.0    0.0    0.0   76.2  -99.7  -99.9    7.7
202604201645   437  271.2    2.4  284.8    4.4  291.2    2.5   13.7  -99.2    0.0    0.0    0.0    0.0   49.5  -99.7  -99.9    3.3
202604201645   438  265.4    3.2  251.0    5.5  272.0    4.4   13.2  -99.2    0.0    0.0    0.0    0.0   55.4  -99.7  -99.9    4.5
202604201645   439  270.4    2.2  259.4    2.8  262.7    2.4   12.3    0.0    0.0    0.0    0.5    0.5   72.5  -99.7  -99.9    7.5
202604201645   440  290.6    5.5  309.3   10.7  296.0    4.3   11.7  -99.2    0.0    0.0    0.0    0.0  -99.2  500.0  -99.9  -99.9
202604201645   441  252.6    1.5  -99.2  -99.2  249.7    2.2   14.5    0.0    0.0    0.0    0.0    0.0   54.9  500.0  -99.9    5.5
202604201645   442  355.0    0.3  251.4    6.8  243.9    2.4   13.1  -99.2    0.0    0.0    0.0    0.0   69.7  500.0  -99.9    7.7
202604201645   443   10.1    2.4   33.8    3.9  348.1    2.6    9.5  -99.2    0.0    0.0    0.5    0.5   81.5  -99.7  -99.9    6.5
202604201645   444   29.3    0.9  214.5    4.3   75.9    1.0   13.6    0.0    0.0    0.0    0.0    0.0   69.4  500.0  -99.9    8.1
202604201645   445  269.9    1.4  263.5    9.0  288.5    3.6   11.9    0.0    0.0    0.0    0.0    0.0   71.3  500.0  -99.9    6.9
202604201645   446  241.1    0.7  325.2    8.2  269.1    2.8   11.5    0.0    0.0    0.0    0.5    0.5   81.2  500.0  -99.9    8.4
202604201645   447  112.1    0.7  137.1    8.9  123.7    0.8   12.6    0.0    0.0    0.0    0.0    0.0   83.5  500.0  -99.9    9.9
202604201645   448  -99.2    4.2  -99.2    9.8  -99.9    3.5   12.6    0.0    0.0    0.0    0.0    0.0   74.3  500.0  -99.9    8.2
202604201645   449  236.9    2.9  273.5    5.9  249.1    2.9   14.4  -99.2    0.0    0.0    0.0    0.0   71.5  -99.7  -99.9    9.3
202604201645   450  319.6    3.5  304.6    4.6  307.4    4.6   14.5    0.0    0.0    0.0    1.0    1.0   58.8  -99.7  -99.9    6.5
202604201645   451  250.6    1.8  166.4    2.9  244.5    1.2   13.7  -99.2    0.0    0.0    1.0    1.0   67.5  -99.7  -99.9    7.8
202604201645   452  110.5    3.1  124.1    5.0  100.6    3.0   15.1  -99.2    0.0    0.0    1.0    1.0   56.7  -99.7  -99.9    6.6
202604201645   453  273.9    4.1  248.2    6.3  273.0    3.3   13.7    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   454  185.6    3.9  -99.2  -99.2  206.8    5.1   15.0  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   455  287.8    4.6  301.7    7.6  273.9    4.2   14.4    0.0    0.0    0.0    5.0    5.0   68.1  -99.7  -99.9    8.6
202604201645   456  310.7    4.5  315.8    5.9  281.3    2.5   15.2    0.0    0.0    0.0    0.0    0.0   37.0  -99.7  -99.9    0.6
202604201645   457   91.8    1.9   79.0    3.1  103.0    2.2   14.2  -99.2    0.0    0.0    0.0    0.0   69.2  -99.7  -99.9    8.6
202604201645   458  265.4    1.0  279.2    1.3  247.8    1.0   13.8    0.0    0.0    0.0    0.5    0.5   69.0  -99.7  -99.9    8.2
202604201645   459  301.9    2.9  307.4    4.6  301.9    4.0   13.0    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   460  280.8  -99.2  291.0   10.4  -99.9  -99.9   11.7    0.0    0.0    0.0    0.0    0.0   73.3  500.8  -99.9    7.1
202604201645   461  247.7    2.5  245.3    4.9  287.5    2.8   12.3    0.0    0.0    0.0    0.5    0.5   74.7  -99.7  -99.9    7.9
202604201645   462  286.2    2.7  279.2    3.9  242.5    2.6   12.5  -99.2    0.0    0.0    0.5    0.5   76.1  -99.7  -99.9    8.4
202604201645   463  142.0    1.3  174.3    9.1  109.1    2.2   13.0    0.0    0.0    0.0    0.0    0.0   77.3  500.0  -99.9    9.1
202604201645   464   55.8    2.4   88.2    8.3   66.2    2.9   12.4    0.0    0.0    0.0    0.0    0.0   84.3  500.0  -99.9    9.8
202604201645   465  207.0    0.0  198.2   10.4  183.6    0.9   13.1    0.0    0.0    0.0    0.5    0.5   80.3  500.0  -99.9    9.8
202604201645   466  230.2    4.6  256.6   10.3  246.2    2.8   15.4    0.0    0.0    0.0    0.0    0.0   74.3  500.0  -99.9   10.9
202604201645   467    5.1    2.4   39.5    3.9   14.0    3.6   10.3  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   468  238.8    2.1  214.3    4.1  238.9    1.8   11.1    0.0    0.0    0.0    0.5    0.5   88.3  -99.7  -99.9    9.2
202604201645   469   79.0    0.3  279.2    2.0  130.4    1.8   10.8  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   470  -99.9  -99.9  -99.2  -99.2  -99.9  -99.9  -99.2  -99.2  -99.9  -99.9  -99.9  -99.2  -99.9  -99.9  -99.9  -99.9
202604201645   471  202.8    5.0  222.8    7.2  189.0    4.7   11.2    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   472  283.8    6.5  287.6    8.3  286.7    6.6   10.8    0.0    0.0    0.0    0.0    0.0   67.8  -99.7  -99.9    5.1
202604201645   473  346.7    3.2  338.4    4.2  357.1    3.5   14.3  -99.2    0.0    0.0    1.0    1.0   55.3  -99.7  -99.9    5.5
202604201645   474  196.4    5.5  214.3    8.0  237.2    2.9   14.9    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   475  269.3    5.2  195.5    8.8  284.3    3.7   14.0  -99.2    0.0    0.0    0.0    0.0   46.5  500.0  -99.9    2.7
202604201645   476  187.5    1.4  214.3    2.4  204.7    1.8   13.7    0.0    0.0    0.0    2.0    2.0   71.2  -99.7  -99.9    8.6
202604201645   477  -99.2  -99.2  -99.2  -99.2  -99.9  -99.9  -99.2  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   478  286.5    3.2  293.3    4.4  276.1    2.9   15.3    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   479  283.1    5.2  225.6    6.4  263.0    5.0   15.4  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   480  253.6    4.1  234.1    6.2  246.8    4.3   15.9  -99.2    0.0    0.0    0.0    0.0   34.3  -99.7  -99.9    0.2
202604201645   481  291.9    1.6  282.0    3.2  229.0    2.3   15.3    0.0    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   482  339.4    2.4  349.7    4.0  317.7    2.3   15.4  -99.2    0.0    0.0    0.0    0.0   42.4  -99.7  -99.9    2.7
202604201645   483  254.6    4.1  248.2    6.0  279.1    2.5   15.6  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   484  256.6    2.5  248.2    3.8  253.7    3.3   12.7  -99.2    0.0    0.0    0.5    0.5   78.0  -99.7  -99.9    9.0
202604201645   485   34.9    5.1   36.7    7.1   44.5    3.5   14.0    0.0    0.0    0.0    0.5    0.5  -99.2  -99.7  -99.9  -99.9
202604201645   486  232.3    3.6  239.7    4.6  251.8    4.5   13.4    0.0    0.0    0.0    1.0    1.0  -99.2  -99.7  -99.9  -99.9
202604201645   487  352.3    2.6   33.8    3.9  335.3    2.3   14.7  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202604201645   488  210.0    2.9  199.7    8.9  246.2    3.5   11.8    0.0    0.0    0.0    0.0    0.0   63.6  500.0  -99.9    5.1
202604201645   489  299.4    3.9  324.3    6.7  286.8    3.4   11.4  -99.2    0.0    0.0    0.0    0.0   60.5  -99.7  -99.9    4.0
202604201645   491  334.3    5.2  358.5    9.3  346.5    4.0   15.5  -99.2    0.0    0.0    0.0    0.0   42.5  500.0  -99.9    2.8
202604201645   492  287.5    5.1  288.2   10.9  261.2    5.1   12.1  -99.2    0.0    0.0    0.0    0.0   52.7  500.0  -99.9    2.7
202604201645   493  275.4    4.4  277.0    5.9  252.3    3.9   12.0    0.0    0.0    0.0    0.0    0.0   65.0 1007.3 1011.5    5.6
202604201645   494  174.7    2.4  193.3    3.3  161.5    1.8   12.3    0.0    0.0    0.0    0.0    0.0   89.4  998.4 1011.1   10.6
202604201645   495  255.9    4.8  272.7    6.4  261.6    5.0   11.1    0.0    0.0    0.0    0.5    0.5   80.7 1009.7 1011.3    7.9
202604201645   496  236.0    2.7  246.9    3.3  235.3    2.8   12.5    0.0    0.0    0.0    0.0    0.0   80.3 1007.7 1011.0    9.2
202604201645   497  178.5    5.7  166.8    9.1  185.1    3.9   14.6    1.0    0.0    0.0    0.0    0.0   66.2  929.2 1004.0    8.4
202604201645   498  135.0    5.0  178.0    7.7  149.4    3.8    8.9    1.0    0.0    0.0    1.0    1.0   96.7  891.1 1006.4    8.4
202604201645   500  284.2    6.4  277.9   10.2  278.9    6.7   14.7    0.0    0.0    0.0    0.0    0.0   29.4 1004.7 1010.4   -3.0
202604201645   501  304.0    5.6  316.0    9.8  304.1    5.3   11.9    0.0    0.0    0.0    0.0    0.0   31.6 1011.7 1012.6   -4.4
202604201645   502  256.9    8.3  259.7   11.7  255.0    6.9   14.3    0.0    0.0    0.0    0.0    0.0   28.4 1009.2 1010.9   -3.8
202604201645   503    0.0    0.0   57.0    0.0  236.7    1.9   14.8    0.0    0.0    0.0    0.0    0.0   37.8 1008.3 1010.5    0.5
202604201645   504  245.7    4.7  248.9    6.7  239.0    4.2   14.2    0.0    0.0    0.0    2.0    2.0   59.8  997.0 1009.5    6.5
202604201645   505  271.2    3.7  275.5    5.6  277.8    3.6   12.9    0.0    0.0    0.0    2.5    2.5   78.2  989.9 1010.1    9.2
202604201645   506  269.4    4.9  268.8    7.1  267.8    5.4   14.5    0.0    0.0    0.0    0.0    0.0   45.2 1008.8 1010.3    2.8
202604201645   507  310.7    2.1  338.1    4.8  294.4    1.7   15.8    0.0    0.0    0.0    0.0    0.0   52.0 1000.2 1009.2    6.0
202604201645   508  285.6    8.9  285.1   11.7  286.1    9.5   10.7    0.0    0.0    0.0    0.0    0.0   56.7  993.6 1010.5    2.5
202604201645   509  215.4    1.0  248.7    1.7  223.2    2.3   12.5    0.0    0.0    0.0    0.0    0.0   56.2  992.6 1009.5    4.0
202604201645   510  242.6    2.9  292.5    6.2  195.5    2.4   13.6    0.0    0.0    0.0    0.0    0.0   54.3 1007.5 1010.5    4.5
202604201645   511  241.4    5.4  244.1    8.1  239.6    5.5   14.0    0.0    0.0    0.0    0.0    0.0   47.2 1009.9 1010.8    2.9
202604201645   512  296.1    4.0  299.4    5.5  293.7    4.1   12.0    0.0    0.0    0.0    0.0    0.0   55.7 1010.4 1011.4    3.4
202604201645   513  325.7   14.3  324.9   16.3  319.1   14.1    8.9    0.0    0.0    0.0    0.0    0.0   44.9 1009.5 1013.1   -2.4
202604201645   514  251.4    4.7  241.3    6.5  246.3    4.9   11.5    0.0    0.0    0.0    0.0    0.0   56.4 1010.7 1011.9    3.1
202604201645   515  271.9    6.5  282.0    7.2  272.1    7.4   10.2    0.0    0.0    0.0    0.5    0.5   77.0 1010.3 1011.6    6.3
202604201645   516  261.0    4.9  283.0    6.0  261.7    5.3   11.1    0.0    0.0    0.0    0.5    0.5   81.5 1008.5 1011.4    8.1
202604201645   517  242.0    6.4  243.3    8.8  243.7    5.6   20.0    0.0    0.0    0.0    0.0    0.0   44.6 1001.4 1002.1    7.6
202604201645   518  307.0    1.4   44.0    2.7  239.2    2.3   13.7    0.0    0.0    0.0    1.0    1.0   70.0  951.7 1005.8    8.3
202604201645   519  103.4    2.1   87.0    2.8  114.3    1.9   12.4    0.0    0.0    0.0    2.0    2.0   77.5  972.3 1007.3    8.6
202604201645   520  230.0    3.9  296.0    8.4  238.0    3.4   18.9    0.0    0.0    0.0    0.0    0.0   50.8  986.2 1001.8    8.5
202604201645   522  221.5    2.3  238.0    3.7  190.9    3.2   15.2    0.0    0.0    0.0    0.0    0.0   73.1  983.8 1007.0   10.4
202604201645   523  241.0    3.0  255.6    6.4  232.4    4.5   21.0    0.0    0.0    0.0    0.0    0.0   47.9 1001.5 1002.5    9.5
202604201645   524  245.2    8.0  253.2   11.0  237.0    7.3   20.2    0.0    0.0    0.0    0.0    0.0   55.9 1002.5 1003.0   11.1
202604201645   525  288.1    5.2  298.1    7.1  278.1    3.8   11.8    1.0    0.0    0.0    2.5    2.5   84.9  941.9 1007.6    9.3
202604201645   526  226.7    3.1  230.4    4.5  226.6    2.5   14.3    1.0    0.0    0.5    1.5    1.5   82.8  971.5 1006.8   11.4
202604201645   527  249.9    4.0  264.6    5.8  255.2    4.4   14.0    1.0    0.0    0.0    0.0    0.0   83.4  961.3 1006.8   11.2
202604201645   529  238.4    4.4  252.0    5.8  246.7    4.3   22.0    0.0    0.0    0.0    0.0    0.0   49.4 1000.0 1004.1   10.9
202604201645   530  282.8    4.0  274.5    5.7  280.6    2.8   16.1    0.0    0.0    0.0    0.0    0.0   85.2  -99.7  -99.9   13.6
202604201645   531  218.0    2.7  255.0    4.4  239.0    2.3   14.8    0.0    0.0    0.0    2.0    2.0   68.4  995.6 1008.6    9.0
202604201645   532  228.0    1.4  303.0    2.7  278.2    0.8   14.6    0.0    0.0    0.0    1.5    1.5   63.6  999.6 1010.2    7.8
202604201645   533  251.8    5.1  272.8    6.3  253.4    3.5   13.4    0.0    0.0    0.0    0.0    0.0   71.9  -99.7  -99.9    8.4
202604201645   534  227.0    6.5  238.0    8.8  237.0    6.4   11.6    0.0    0.0    0.0    0.0    0.0   83.6  999.9 1010.5    8.9
202604201645   535  262.0    3.5  274.0    4.4  289.6    2.1   14.6    0.0    0.0    0.0    0.5    0.5   75.3  971.0 1007.5   10.3
202604201645   536  169.9    4.1  170.4    5.3  173.0    4.4   13.9    0.0    0.0    0.0    0.5    0.5   79.9  995.1 1008.6   10.5
202604201645   537  120.0    8.3  143.0   11.3  113.8    5.8   15.3    0.0    0.0    0.0    0.0    0.0   70.4  949.1 1005.0    9.9
202604201645   538  293.0    3.3  312.0    5.2  287.7    2.3   15.1    0.0    0.0    0.0    0.0    0.0   39.5  999.9 1009.8    1.4
202604201645   539  253.3    3.1  271.3    4.1  237.6    2.0   13.6    0.0    0.0    0.0    2.0    2.0   71.8  991.7 1008.9    8.6
202604201645   540  286.3    3.2  326.1    4.2  296.8    2.9   14.1    0.0    0.0    0.0    1.5    1.5   68.2 1003.3 1008.6    8.3
202604201645   541  265.0    1.9  286.0    3.3  279.0    2.3   15.8    0.0    0.0    0.0    0.0    0.0   63.3 1007.1 1010.1    8.8
202604201645   542  194.0    2.9  223.0    4.1  196.4    3.0   13.4    0.0    0.0    0.0    0.5    0.5   77.3 1004.9 1009.9    9.5
202604201645   543  274.2    3.9  278.8    6.4  251.0    4.9   12.2    0.0    0.0    0.0    0.0    0.0   52.8 1007.6 1010.7    2.8
202604201645   544  285.6    5.4  284.4    7.0  284.6    6.4   10.6    0.0    0.0    0.0    0.0    0.0   67.9 1010.1 1011.4    4.9
202604201645   545   47.0    0.2  220.0    1.5  338.2    0.6   12.9    0.0    0.0    0.0    0.0    0.0   67.3 1010.8 1011.5    7.0
202604201645   546  192.5    3.8  207.3    7.2  177.9    3.2   12.3    0.0    0.0    0.0    0.5    0.5   74.1  994.6 1009.2    7.8
202604201645   547  185.0    1.8  226.0    2.6  186.7    2.3   12.9    0.0    0.0    0.0    0.0    0.0   82.0  996.4 1009.3    9.9
202604201645   548  243.0    2.0  211.0    3.6  236.5    2.2   11.9    0.0    0.0    0.0    0.0    0.0   83.1  996.0 1010.2    9.1
202604201645   549  230.0    3.6  277.0    7.4  233.3    3.1   12.0    0.0    0.0    0.0    0.5    0.5   77.0 1000.7 1010.6    8.1
202604201645   550  285.6    2.2  294.0    3.2  293.0    2.2   11.6    0.0    0.0    0.0    0.5    0.5   75.5 1005.4 1009.6    7.4
202604201645   551  272.2    5.0  264.2    6.6  265.9    4.3   10.7    0.0    0.0    0.0    0.5    0.5   80.8 1008.4 1011.7    7.5
202604201645   552  264.1    3.2  254.8    3.9  271.7    3.4   12.7    0.0    0.0    0.0    1.0    1.0   50.8  980.5 1007.6    2.8
202604201645   553  286.8    7.5  297.4   11.6  276.2    9.2   19.4    0.0    0.0    0.0    0.0    0.0   52.0  999.8 1000.8    9.3
202604201645   554  277.3   20.2  277.6   24.8  270.9   20.6   10.9    0.0    0.0    0.0    1.0    1.0   81.4  913.5 1001.3    7.8
202604201645   555  177.0    4.1  207.0    5.5  161.9    3.4   16.0    0.0    0.0    0.0    1.0    1.0   64.5  995.1 1007.9    9.3
202604201645   556  207.5    3.2  183.0    5.1  202.8    2.4   14.7    0.0    0.0    0.0    2.0    2.0   76.7  983.4 1005.4   10.7
202604201645   557  205.7    1.7  184.9    2.8  217.2    2.4   14.5    0.0    0.0    0.0    0.5    0.5   74.4  971.7 1005.7   10.0
202604201645   558  195.7    3.4  200.6    4.6  202.8    2.7   14.9    0.0    0.0    0.0    0.0    0.0   67.8  996.5 1007.7    9.0
202604201645   559  156.3    2.7  146.5    4.5  150.6    3.1   12.0    1.0    0.0    1.5    3.5    3.5   87.3  939.0 1005.2   10.0
202604201645   560  223.4    6.7  205.2   12.8  222.8    6.1   12.6    0.0    0.0    0.0    0.5    0.5   81.1  943.2 1005.5    9.4
202604201645   561  240.2    3.2  226.1    4.0  238.2    4.6   13.7    0.0    0.0    0.0    0.5    0.5   83.1  981.0 1007.0   10.9
202604201645   563  239.3    5.6  222.3    7.9  233.2    6.0   15.2    0.0    0.0    0.5    0.5    0.5   79.3  964.5 1006.5   11.6
202604201645   565  251.7    5.6  244.3    7.7  252.0    5.8   12.3    0.0    0.0    0.0    0.0    0.0   53.6 1010.6 1011.3    3.2
202604201645   566  293.0    1.1  333.0    2.5  299.8    3.6   21.0    0.0    0.0    0.0    0.0    0.0   49.5 1002.8 1003.6   10.0
202604201645   567  282.4    3.5  271.5    5.3  284.8    3.2   15.2    0.0    0.0    0.0    0.0    0.0   26.8 1001.2 1009.6   -3.8
202604201645   568  211.1    2.4  224.7    4.6  214.5    2.8   12.8    0.0    0.0    0.0    2.0    2.0   76.3  991.5 1008.4    8.7
202604201645   569  266.8    3.0  278.3    4.3  262.8    2.4   13.6    0.0    0.0    0.0    0.5    0.5   65.2 1006.6 1009.8    7.2
202604201645   570  272.6    3.2  276.2    5.0  281.1    3.1   14.6    0.0    0.0    0.0    0.0    0.0   39.9 1005.5 1009.5    1.1
202604201645   571  229.8    1.2   99.1    2.4  248.9    1.5   11.1    0.0    0.0    0.0    0.5    0.5   63.7 1006.4 1011.9    4.5
202604201645   572  220.2    1.1  225.1    2.6  233.5    1.3   13.4    0.0    0.0    0.0    0.5    0.5   61.5 1008.3 1011.7    6.2
202604201645   573  200.6    5.0  195.8    6.0  203.0    5.1   15.2    0.0    0.0    0.0    0.0    0.0   70.2  994.6 1008.8    9.8
202604201645   574  275.3    4.0  278.1    7.1  273.4    3.9   12.8    0.0    0.0    0.0    0.0    0.0   80.3 1005.1 1009.5    9.5
202604201645   575  269.3    5.1  270.8    6.7  273.5    4.0   10.3    0.0    0.0    0.0    0.5    0.5   83.1 1005.1 1011.3    7.6
202604201645   576  315.1    3.7  305.3    6.6  290.5    4.2   10.6    0.0    0.0    0.0    0.5    0.5   74.8  997.5 1010.9    6.3
202604201645   577  270.1    4.4  251.6    7.6  274.3    4.1   11.8    0.0    0.0    0.0    0.0    0.0   63.5 1010.9 1012.0    5.1
