#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 0이 아니면-강수) 
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202604201646   578  294.6    6.9  289.6    9.6  289.0    6.8    8.9    0.0    0.0    0.0    0.0    0.0   72.7 1012.2 1013.2    4.3
202604201646   579  220.9    6.7  230.4   10.2  229.0    3.9   14.4    0.0    0.0    0.0    0.0    0.0   76.8  935.8 1005.0   10.4
202604201646   580  241.6    4.0  210.1    6.5  210.6    3.5   21.0    0.0    0.0    0.0    0.0    0.0   55.7  996.8 1003.5   11.8
202604201646   581  228.5    1.6  216.6    2.3  222.1    1.4   14.1    1.0    0.0    0.7    0.7    0.7   90.5  959.4 1008.3   12.6
202604201646   582  249.7    3.0  253.7    3.7  254.5    2.8   12.7    0.0    0.0    0.0    1.5    1.5   82.4  970.4 1008.9    9.8
202604201646   583  273.1    3.8  245.2    4.9  257.8    4.3   10.8    0.0    0.0    0.0    2.0    2.0   91.3  946.2 1008.4    9.4
202604201646   585  187.6    3.8  190.6    6.3  186.6    4.5   14.2    0.0    0.0    0.0    1.0    1.0   82.3  979.6 1007.2   11.2
202604201646   586   89.9    1.2   92.0    2.2  145.9    1.4   14.6    0.0    0.0    0.0    3.0    3.0   74.3  979.5 1005.9   10.1
202604201646   587  320.2    3.0  308.6    4.9  279.1    2.1   14.8    0.0    0.0    0.0    1.5    1.5   68.4  973.7 1006.0    9.0
202604201646   588  271.7    3.2  254.4    4.4  239.7    3.1   14.2    0.0    0.0    0.0    0.5    0.5   77.6  998.6 1008.5   10.3
202604201646   589  266.3    3.1  308.6    6.0  278.9    3.4   13.9    0.0    0.0    0.0    0.0    0.0   44.9 1003.0 1010.0    2.1
202604201646   590  273.4    3.5  247.6    6.3  236.9    2.2   13.9    0.0    0.0    0.0    0.0    0.0   54.9 1005.2 1010.8    5.0
202604201646   591  170.0    2.5  165.2    3.5  182.6    1.8   12.3    0.0    0.0    0.0    1.5    1.5   91.4  977.2 1008.8   10.9
202604201646   592  203.1    3.2  224.4    5.4  225.5    2.8   12.3    0.0    0.0    0.0    0.0    0.0   84.0 1003.9 1010.2    9.7
202604201646   593  184.1    9.3  191.4   14.5  189.3    8.9   17.4    0.0    0.0    0.0    0.0    0.0   58.6  988.6 1003.5    9.2
202604201646   594  127.4    6.3  128.6    7.8  123.7    5.6   15.2    0.0    0.0    0.0    0.5    0.5   63.6  968.0 1004.6    8.3
202604201646   595  229.9    4.5  233.6    5.9  222.1    4.7   12.7    0.0    0.0    0.0    0.6    0.6   84.7  938.2 1005.6   10.2
202604201646   596  272.3    5.4  282.9    8.7  278.2    4.6   15.8    0.0    0.0    0.0    0.5    0.5   67.3  975.7 1003.7    9.8
202604201646   597  280.4    2.2  262.3    3.2  282.1    3.2   12.6    0.0    0.0    0.0    2.0    2.0   80.1  942.6 1007.4    9.3
202604201646   598  294.9    3.7  270.5    5.0  297.0    3.9   14.4  -99.2    0.0    0.0    1.0    1.0   45.4  999.8 1010.2    2.7
202604201646   599  292.1    1.1  327.2    1.7  267.3    1.3   13.8    0.0    0.0    0.0    2.5    2.5   67.7  997.6 1010.2    7.9
202604201646   600  253.9    2.3  238.0    2.7  253.6    1.9   11.2    0.0    0.0    0.0    0.0    0.0   84.1  993.8 1009.6    8.6
202604201646   601  269.5    4.3  224.5    5.5  260.2    4.3   15.7    0.0    0.0    1.0    1.0    1.0   76.3  990.1 1007.3   11.5
202604201646   602  290.4    4.0  282.5    4.7  267.9    3.0   12.4    0.0    0.0    0.0    0.0    0.0   77.9 1001.9 1010.0    8.7
202604201646   603  312.8    4.2  302.9    5.4  301.0    3.6   13.1    0.0    0.0    0.0    1.5    1.5   83.7  996.0 1010.3   10.4
202604201646   604  206.0    2.3  241.0    3.3  222.0    2.1   13.9    0.0    0.0    0.0    0.0    0.0   86.8  996.9 1010.9   11.7
202604201646   605  220.0    5.0  232.0    6.4  210.7    4.9   14.3    1.0    0.0    0.5    0.5    0.5   86.7  993.4 1010.3   12.1
202604201646   606  274.7    7.1  258.4    9.2  275.3    6.4   10.0    0.0    0.0    0.0    0.0    0.0   56.9 1009.0 1011.8    1.8
202604201646   607  299.1    6.1  286.5    7.9  298.2    6.8    8.9    0.0    0.0    0.0    0.5    0.5   60.9 1012.2 1013.0    1.8
202604201646   609  270.0    3.3  311.3    5.6  293.2    4.1    8.6    0.0    0.0    0.0    0.0    0.0   66.3 1008.3 1013.1    2.7
202604201646   610  288.0    9.0  294.0   10.5  290.0    7.7   10.7    0.0    0.0    0.0    0.0    0.0   57.0 1011.2 1013.2    2.5
202604201646   611  269.9    3.6  270.7    4.6  288.6    2.7   13.0    0.0    0.0    0.0    0.0    0.0   72.7 1003.4 1009.5    8.2
202604201646   612  230.3    1.7  230.4    3.0  237.1    1.7   12.3    0.0    0.0    0.0    0.0    0.0   76.7 1008.6 1011.5    8.3
202604201646   614  281.1    2.4  266.5    3.5  304.3    3.3   10.6    0.0    0.0    0.0    0.0    0.0   73.1 1012.1 1013.3    6.0
202604201646   615  220.8    2.7  187.3    4.3  235.6    3.2   12.0    0.0    0.0    0.0    0.0    0.0   81.3 1010.6 1011.6    8.9
202604201646   616  214.0    1.8  187.0    3.8  237.6    2.4   10.3    0.0    0.0    0.0    0.0    0.0   56.5 1006.3 1012.6    2.0
202604201646   617  240.9    2.8  222.3    5.5  248.1    3.2   11.7    0.0    0.0    0.0    0.5    0.5   81.8  -99.7  -99.9    8.7
202604201646   618  234.8    1.2  228.4    1.6  295.0    2.0   11.5    0.0    0.0    0.0    0.0    0.0   57.6  -99.7  -99.9    3.4
202604201646   619  262.0    4.7  282.0    5.6  263.4    4.7   12.2    0.0    0.0    0.0    0.5    0.5   85.7  994.6 1010.5    9.9
202604201646   620  296.0    3.8  293.7    4.6  300.1    3.8   13.2    0.0    0.0    0.5    1.0    1.0   83.7 1002.3 1010.1   10.5
202604201646   621  268.3    3.6  294.4    5.4  282.6    3.8   14.6    0.0    0.0    0.0    1.0    1.0   85.1  991.8 1009.2   12.1
202604201646   622  240.6    3.1  249.1    3.7  224.3    3.4   13.5    1.0    0.0    0.0    1.5    1.5   84.4  983.0 1009.9   10.9
202604201646   623  250.6    3.9  236.3    5.3  254.6    3.6   13.1    0.0    0.0    0.0    0.0    0.0   76.9 1001.5 1010.4    9.1
202604201646   624  191.7    0.7  230.3    1.7  247.2    1.8   12.1    0.0    0.0    0.0    1.5    1.5   87.8  983.9 1010.5   10.1
202604201646   625  243.1    2.0  242.7    2.9  257.6    2.0   12.8    1.0    0.5    0.5    1.0    1.0   88.9  971.8 1010.0   11.0
202604201646   626  313.1    1.2  306.7    2.1  303.0    3.1   14.5    1.0    0.0    0.0    0.0    0.0   87.5  995.6 1009.9   12.5
202604201646   627  341.6    4.1  312.3    5.4  331.2    5.4   10.4    0.0    0.0    0.0    0.0    0.0   47.8 1010.7 1012.5   -0.2
202604201646   628  256.1    4.8  247.6    6.8  243.7    4.5   11.9    0.0    0.0    0.0    0.0    0.0   54.0 1007.9 1011.4    2.9
202604201646   629   31.4    2.0   41.9    3.6   23.3    2.2   12.2    0.0    0.0    0.0    0.0    0.0   76.5 1001.2 1011.3    8.2
202604201646   630  285.9    3.6  261.6    4.7  285.9    3.5   12.2    0.0    0.0    0.0    0.5    0.5   84.5  997.5 1010.5    9.7
202604201646   631  274.2    4.3  271.9    7.2  272.8    5.9   11.5    0.0    0.0    0.0    0.0    0.0   61.8 1009.9 1011.1    4.4
202604201646   632  289.0    2.8  276.7    3.7  283.4    2.7   11.5    0.0    0.0    0.0    0.0    0.0   71.8 1005.5 1012.4    6.6
202604201646   633  281.2    4.6  274.2    5.7  271.6    3.7   12.5    0.0    0.0    0.0    0.0    0.0   69.6 1003.1 1012.2    7.1
202604201646   634  287.3    3.9  269.7    6.2  281.3    4.1   11.2    0.0    0.0    0.0    0.5    0.5   60.9 1008.7 1012.3    3.9
202604201646   635  246.2    3.1  233.6    4.6  254.2    2.1   12.3    0.0    0.0    0.0    0.0    0.0   67.9 1011.8 1013.1    6.5
202604201646   636  293.7    4.7  302.2    6.7  282.2    4.2   11.6    0.0    0.0    0.5    1.0    1.0   73.4  995.8 1011.6    7.0
202604201646   637  275.3    2.5  247.6    5.7  281.1    3.6   11.0    0.0    0.0    0.0    0.0    0.0   64.6 1011.4 1012.5    4.6
202604201646   638  272.2    6.9  278.3    9.5  257.7    4.6   14.5    0.0    0.0    1.0    1.0    1.0   85.6  977.6 1006.0   12.1
202604201646   639  290.4    4.1  324.9    6.5  316.4    3.3   13.4    1.0    0.0    0.0    1.0    1.0   85.0  975.7 1008.9   10.9
202604201646   640  328.0    4.1  321.3    5.7  322.9    4.7   12.6    0.0    0.0    0.0    1.0    1.0   85.6  983.7 1010.4   10.3
202604201646   641  234.1    4.6  231.7    6.0  235.3    5.0   13.5    0.0    0.0    0.0    0.0    0.0   84.9 1001.8 1011.2   11.0
202604201646   642  244.6    5.5  233.9    8.0  248.3    3.6   11.6    0.0    0.0    0.5    0.5    0.5   92.9  994.3 1012.1   10.5
202604201646   643  194.1    2.4  191.8    3.7  210.8    3.1   13.2    0.0    0.0    0.5    0.5    0.5   89.2 1000.5 1011.4   11.5
202604201646   644  203.8    4.2  196.9    5.5  214.1    3.7   10.8    0.0    0.0    0.5    0.5    0.5   93.8 1009.2 1012.2    9.8
202604201646   645  257.7    4.2  278.9    5.4  255.5    4.6   10.5    0.0    0.0    0.0    0.0    0.0   57.5 1011.1 1013.2    2.5
202604201646   646  322.2    9.0  317.8   10.4  317.9   10.3    9.1    0.0    0.0    0.0    0.0    0.0   71.8 1012.5 1013.4    4.3
202604201646   647  240.9    4.2  258.8    5.5  261.8    2.9   14.5    0.0    0.0    0.0    0.5    0.5   83.4  -99.7  -99.9   11.7
202604201646   648  178.0    1.4  319.0    2.7  292.9    2.3   12.7    0.0    0.0    0.0    0.5    0.5   81.6  998.7 1010.6    9.6
202604201646   649  357.3    1.1   65.8    1.7  326.3    2.1   13.1    0.0    0.0    0.0    0.0    0.0   50.0 1007.7 1010.8    2.9
202604201646   650  297.3    3.8  294.5    5.0  288.0    5.2   13.3    0.0    0.0    0.0    0.0    0.0   48.8  984.4 1006.4    2.8
202604201646   651  266.0    6.0  302.0    8.3  263.7    6.0   13.0    0.0    0.0    0.0    0.0    0.0   46.9  983.5 1009.0    1.9
202604201646   652  239.4    4.9  270.9    8.3  222.0    2.6   15.5    0.0    0.0    0.0    0.0    0.0   38.0 1003.5 1008.0    1.2
202604201646   654  209.6    2.6  228.8    5.0  212.2    1.2   11.0    0.0    0.0    0.0    0.0    0.0   57.1 1011.1 1012.4    2.8
202604201646   655  245.2    9.7  237.0   12.0  240.7    9.0    8.3    0.0    0.0    0.0    0.0    0.0   64.4 1003.6 1013.7    2.0
202604201646   656  285.1   12.2  285.2   13.8  284.0   12.3   14.1    0.0    0.0    0.0    0.0    0.0   37.4 1005.0 1010.9   -0.2
202604201646   657  300.3    6.1  304.1    8.8  300.3    6.8    9.8    0.0    0.0    0.0    0.0    0.0   68.7 1010.0 1013.8    4.3
202604201646   658  296.6    9.7  296.1   11.0  295.1    9.1    8.4    0.0    0.0    0.0    0.5    0.5   67.0 1011.9 1013.1    2.6
202604201646   659  247.3    5.3  245.2    7.0  251.5    5.1    5.2    0.0    0.0    0.5    0.5    0.5   99.4  915.2 1012.4    5.1
202604201646   660  232.8    4.2  226.1    6.1  203.9    3.4   12.0    0.0    0.0    0.0    2.0    2.0   87.2  946.5 1008.3    9.9
202604201646   661  311.2    3.9  301.9    6.7  294.7    4.9   19.9    0.0    0.0    0.0    0.0    0.0   46.2 1002.3 1002.9    8.0
202604201646   662  301.5    2.7  341.7    3.7  289.5    3.1   10.3    0.0    0.0    0.0    0.0    0.0   59.7 1009.6 1010.8    2.8
202604201646   663  320.7   14.6  318.5   16.4  321.4   14.0    8.5    0.0    0.0    0.0    0.0    0.0   62.4 1005.7 1013.3    1.7
202604201646   664  285.9    7.2  290.8    8.4  293.1    6.6   10.7    0.0    0.0    0.0    0.0    0.0   64.4 1010.4 1012.5    4.3
202604201646   665  209.8    4.2  201.3    6.4  205.2    4.3   10.5    0.0    0.0    0.0    0.0    0.0   63.3 1007.2 1010.6    3.8
202604201646   666   42.7    9.4   47.2   13.6   43.4    9.9    8.4    0.0    0.0    0.0    0.0    0.0   67.1 1008.2 1012.2    2.7
202604201646   667  292.4    7.3  311.3   12.9  275.2    6.3    8.0    0.0    0.0    0.0    0.0    0.0   69.8 1006.3 1013.4    2.8
202604201646   669  253.5    4.8  304.6    7.4  279.5    5.8    9.1    0.0    0.0    0.0    0.0    0.0   57.1 1010.9 1013.1    1.1
202604201646   670  280.6    4.6  271.2    7.5  274.5    4.7   19.8    0.0    0.0    0.0    0.0    0.0   54.4 1001.6 1002.4   10.3
202604201646   671  282.0    0.8  300.1    1.7  180.2    3.3   21.5    0.0    0.0    0.0    0.0    0.0   49.4 1002.2 1002.7   10.5
202604201646   672  288.6    2.8  284.5    4.6  283.5    3.1   10.4    0.0    0.0    0.0    0.5    0.5   67.8 1013.4 1014.7    4.7
202604201646   673  202.9    3.2  206.7    4.6  211.8    3.4   19.5    0.0    0.0    0.0    0.0    0.0   71.9 1006.6 1009.0   14.3
202604201646   674  263.3    9.4  267.2   13.1  250.3    7.9   12.2    0.0    0.0    0.5    0.5    0.5   84.2  913.4 1006.6    9.6
202604201646   675  209.4    2.4  218.2    4.0  201.4    2.8   14.0    0.0    0.0    0.0    1.0    1.0   77.5 1000.9 1007.1   10.1
202604201646   676  188.9    3.3  205.3    6.1  217.6    3.5   10.8    0.0    0.0    0.0    0.5    0.5   81.8  994.3 1011.5    7.8
202604201646   677  157.7    1.7  234.9    3.1  240.5    3.3   20.3    0.0    0.0    0.0    0.0    0.0   56.9  990.4 1004.2   11.5
202604201646   678  236.9    6.7  255.9   12.0  240.5    6.5   14.8    0.0    0.0    0.0    0.0    0.0   72.0  950.8 1003.1    9.8
202604201646   679  211.7    4.4  230.0   11.3  225.2    3.5   14.0    1.0    0.0    0.5    0.5    0.5   73.7  926.6 1004.5    9.4
202604201646   680  327.6    3.5  298.9    4.5  315.5    3.0   15.3    0.0    0.0    0.0    2.0    2.0   64.0  979.8 1006.7    8.5
202604201646   681  282.0    3.0  290.5    4.6  278.6    3.0   14.4    0.0    0.0    0.0    1.0    1.0   72.6  984.6 1008.2    9.5
202604201646   682  289.9    8.1  292.7   11.3  284.7    8.0    6.7    0.0    0.0    0.5    1.0    1.0   96.5  886.2 1007.1    6.2
202604201646   687  278.7    2.5  307.2    3.8  306.9    2.5   16.0    0.0    0.0    0.0    0.0    0.0   86.3 1003.8 1011.2   13.7
202604201646   688  312.0    2.4  333.0    3.5  285.9    1.7   13.6    0.0    0.0    0.0    0.0    0.0   82.5 1009.0 1012.7   10.7
202604201646   689  354.7    1.0    8.7    2.1  296.5    1.3   12.9    0.0    0.0    0.0    0.0    0.0   81.8 1004.2 1013.0    9.9
202604201646   690  283.8    2.1  287.7    3.5  323.3    1.8   13.1    0.0    0.0    0.0    0.0    0.0   82.8  999.9 1011.6   10.2
202604201646   691  303.0    2.0  330.0    2.9  328.0    2.0   12.3    0.0    0.0    0.0    0.0    0.0   64.8 1009.9 1012.8    5.9
202604201646   692  274.8    4.0  285.5    7.1  271.7    4.0   14.5    0.0    0.0    0.0    0.0    0.0   32.2 1004.8 1008.8   -1.9
202604201646   694  277.9    9.4  280.9   11.6  278.2    8.7    4.2    0.0    0.0    0.0    1.0    1.0   97.4  932.0 1012.3    3.8
202604201646   695  302.6    5.8  286.3    8.1  307.4    5.3    5.8    0.0    0.0    0.0    1.7    1.7   99.7  888.6 1008.8    5.8
202604201646   696  231.6    3.5  198.6    5.0  222.2    3.2   21.2    0.0    0.0    0.0    0.0    0.0   46.4  995.0 1004.5    9.3
202604201646   697  330.0    2.4  356.0    6.3  342.4    2.3   11.5    0.0    0.0    0.0    0.0    0.0   86.3 1013.9 1014.6    9.3
202604201646   698  345.0    5.2   13.0    8.9  344.2    4.7   10.7    0.0    0.0    0.0    0.0    0.0   72.9 1011.6 1014.7    6.0
202604201646   699  320.0    6.3  315.0    8.9  319.3    5.0   11.2    0.0    0.0    0.0    0.0    0.0   76.7 1009.5 1014.1    7.3
202604201646   700   73.2    8.6  236.8    9.8  334.0    8.6    9.3    0.0    0.0    0.0    0.0    0.0   64.9 1007.3 1014.4    3.0
202604201646   701  291.4    3.8  292.5    4.9  289.9    3.1   14.3    0.0    0.0    0.0    0.0    0.0   82.4  984.4 1009.3   11.3
202604201646   702  247.3    4.8  239.3    6.3  250.6    5.1   10.9    0.0    0.0    0.0    0.0    0.0   78.9 1011.2 1012.5    7.4
202604201646   703  224.5    3.2  223.7    4.1  223.5    3.7   10.9    0.0    0.0    0.5    0.5    0.5   89.2  970.6 1012.5    9.2
202604201646   704  320.2    2.2  332.8    3.9  316.2    3.9   10.1    0.0    0.0    0.0    0.5    0.5   77.4 1013.2 1013.4    6.3
202604201646   706  257.5    3.1  299.4    5.4  287.5    3.1   13.2    0.0    0.0    0.0    0.0    0.0   84.6 1006.1 1011.4   10.7
202604201646   707  346.0    3.7    1.0    6.4  341.4    3.7   10.8    0.0    0.0    0.0    0.0    0.0   73.6 1010.8 1015.0    6.3
202604201646   708  306.1    3.1  321.0    4.5  285.6    2.2   11.6    0.0    0.0    0.0    0.0    0.0   81.6 1008.6 1012.2    8.6
202604201646   709  307.1    4.8  301.2    5.8  305.0    5.7   16.9    0.0    0.0    0.0    0.0    0.0   84.7 1008.1 1011.3   14.3
202604201646   710  320.1    3.0  337.7    4.1  329.8    4.3   11.8    0.0    0.0    0.0    0.0    0.0   77.8 1013.2 1014.1    8.1
202604201646   711  348.6    2.4  315.8    3.4  345.6    2.8   13.7    0.0    0.0    0.0    0.0    0.0   82.4  -99.7  -99.9   10.8
202604201646   712  316.0    4.6  329.5    6.1  313.7    4.1   19.4    0.0    0.0    0.0    0.0    0.0   74.6 1010.3 1010.6   14.8
202604201646   713  281.6    3.2  302.8    4.7  278.1    2.8   20.1    0.0    0.0    0.0    0.0    0.0   71.5 1008.1 1009.8   14.8
202604201646   714  332.9    3.8  328.4    5.0  323.1    3.5   11.3    0.0    0.0    0.0    0.0    0.0  -99.7 1014.3 1014.5  -99.9
202604201646   716  321.6    6.7  319.0    8.3  318.0    7.6   11.5    0.0    0.0    0.0    0.0    0.0   82.7 1014.1 1014.4    8.7
202604201646   717  264.6    3.8  248.7    5.4  271.3    4.8   12.2    0.0    0.0    0.0    0.0    0.0   76.8 1011.3 1012.7    8.3
202604201646   718  270.0    7.5  290.0   10.2  277.6    7.6   11.7    0.0    0.0    0.0    0.0    0.0   85.2 1013.2 1014.0    9.3
202604201646   719  310.6    4.8  338.6    7.0  305.7    4.3    9.8    0.0    0.0    0.0    0.5    0.5   72.6 1011.9 1013.3    5.1
202604201646   720  285.5    4.3  257.6    6.0  298.7    1.9   13.6    0.0    0.0    0.0    0.0    0.0   99.9 1011.5 1013.3   13.6
202604201646   721  289.8    7.5  290.3    8.3  292.7    7.4   15.8    0.0    0.0    0.0    0.0    0.0   86.4 1011.3 1011.8   13.5
202604201646   722  244.8    3.2  243.1    4.6  268.2    2.5   12.2    0.0    0.0    0.0    0.0    0.0   82.9 1000.2 1013.5    9.4
202604201646   723  277.4    5.4  275.2    6.1  283.3    5.6   17.4    0.0  -99.9  -99.9  -99.9  -99.2   82.1 1010.1 1010.9   14.3
202604201646   724  160.3    2.8  196.7    3.9  162.1    2.7   13.1    0.0    0.0    0.0    0.0    0.0   86.9 1011.1 1012.1   11.0
202604201646   725  298.5   10.9  299.1   12.5  294.8   11.2   14.8    0.0    0.0    0.0    1.5    1.5   95.8 1010.7 1011.8   14.1
202604201646   726  322.7   13.6  325.5   14.6  319.5   12.6   14.2    0.0    0.0    0.0    0.0    0.0   96.2 1010.5 1011.9   13.6
202604201646   727  334.6    1.9  232.8    2.7  324.8    2.2   11.2    0.0    0.0    0.5    2.5    2.5  100.0  964.5 1014.6   11.2
202604201646   730  308.0    1.7  352.0    3.3  307.4    2.6   11.6    0.0    0.0    0.0    0.0    0.0   83.0 1008.3 1013.6    8.8
202604201646   731  283.0    2.2  291.0    3.7  300.8    2.2   12.5    0.0    0.0    0.0    0.0    0.0   81.4 1013.5 1014.1    9.4
202604201646   732  317.3    4.8  335.4    6.6  309.6    2.7   15.0    0.0    0.0    0.0    0.0    0.0   81.4  994.2 1011.4   11.8
202604201646   733  226.3    1.4  205.9    2.3  257.4    1.5   10.2    0.0    0.0    0.0    0.5    0.5   80.0  -99.7  -99.9    6.9
202604201646   734  305.4    5.3  292.7    6.5  314.0    4.5    9.9    0.0    0.0    0.0    0.9    0.9   92.1 1005.8 1013.6    8.7
202604201646   735   36.1    0.9   31.9    1.6   14.7    1.5   11.1    0.0    0.0    0.5    1.0    1.0   93.3  934.5 1010.8   10.1
202604201646   736  316.3    4.4  327.4    5.4  308.3    4.9   10.5    0.0    0.0    0.0    0.5    0.5   72.6 1013.3 1013.6    5.8
202604201646   737  287.0    4.1  296.5    5.1  286.5    4.2    9.9    0.0    0.0    0.0    0.0    0.0   79.7 1007.4 1014.0    6.6
202604201646   738  291.2    4.8  290.3    5.8  294.9    3.8   10.9    0.0    0.0    0.0    0.0    0.0   61.0 1012.0 1013.9    3.7
202604201646   739   70.8    3.0   67.6    4.4   68.8    3.7   11.2    0.0    0.0    0.0    0.5    0.5   70.8 1013.2 1014.7    6.1
202604201646   741  200.4    1.7  177.3    2.6  190.5    3.3   13.6    0.0    0.0    0.0    0.0    0.0   80.4 1002.1 1013.4   10.3
202604201646   742  318.3    4.8  333.4    6.5  318.3    5.7   11.5    0.0    0.0    0.0    0.0    0.0   77.2 1011.7 1013.2    7.6
202604201646   743  313.6    5.9  320.9    9.4  321.0    6.3   11.2    0.0    0.0    0.0    0.0    0.0   88.7 1013.5 1014.5    9.4
202604201646   744  284.0    3.6  313.0    6.3  276.1    3.4   12.3    0.0    0.0    0.0    0.0    0.0   76.3 1013.6 1014.3    8.3
202604201646   745  321.3    4.9  316.0    6.2  324.9    4.0   13.1    0.0    0.0    0.0    0.0    0.0   81.8 1007.1 1013.0   10.1
202604201646   746   79.7    5.4  236.1    7.1  103.3    5.9   12.7    0.0    0.0    0.0    0.0    0.0   82.8 1012.9 1014.0    9.9
202604201646   747   27.6    1.2    7.6    2.4   41.9    1.3   15.3    0.0    0.0    0.0    0.0    0.0   90.0 1008.3 1011.2   13.7
202604201646   748  318.1    4.7  320.8    5.9  309.8    4.7   17.9    0.0    0.0    0.0    0.0    0.0   77.8 1011.2 1011.4   14.0
202604201646   749  270.3    0.0  322.0    0.5  221.0    1.2   16.4    0.0    0.0    0.0    0.0    0.0   81.0 1007.1 1010.1   13.1
202604201646   750  254.1    1.9  300.0    3.1  266.2    2.2   19.5    0.0    0.0    0.0    0.0    0.0   70.6 1008.0 1010.7   14.0
202604201646   751  299.5    1.8  283.5    3.2  300.4    1.8   13.0    0.0    0.0    0.5    0.5    0.5   95.9  -99.7  -99.9   12.4
202604201646   752  345.8    2.9  332.5    5.8  342.8    3.5   12.4    0.0    0.0    0.0    0.5    0.5   94.7  -99.7  -99.9   11.6
202604201646   753  215.4    1.6  204.2    2.1  224.3    1.3   10.7    0.0    0.0    1.0    7.5    7.5   99.1  -99.7  -99.9   10.6
202604201646   754  326.0    3.0  335.7    4.8  319.0    4.0   11.5    0.0    0.0    0.0    0.5    0.5   82.6 1012.7 1014.0    8.6
202604201646   755  331.0    4.1  344.0    6.2  334.6    4.1   13.0    0.0    0.0    0.0    0.5    0.5   89.8  990.4 1012.6   11.4
202604201646   756   19.1    2.4  233.1    5.3   29.7    4.0   10.1    0.0    0.0    0.0    0.0    0.0   76.3 1013.2 1013.7    6.1
202604201646   757  275.0    1.6  319.6    2.5  352.2    1.7   12.0    0.0    0.0    0.5    1.0    1.0   83.4  979.5 1011.4    9.3
202604201646   758  249.1    3.2  262.3    3.9  233.3    2.8   12.3    0.0    0.0    0.0    0.0    0.0   87.3  973.0 1010.7   10.3
202604201646   759  326.6    0.6  313.4    1.3  288.6    1.4   12.8    1.0    1.0    1.0    1.5    1.5   92.7  954.1 1009.7   11.6
202604201646   760   37.7    3.2   18.8    4.6   43.1    3.6    9.3    0.0    0.0    0.0    0.5    0.5   92.6  978.8 1012.5    8.2
202604201646   761  304.9    3.8  297.2    4.8  304.7    2.8   10.5    0.0    0.0    0.0    0.5    0.5   86.3 1012.2 1014.0    8.3
202604201646   762  240.7    0.9  303.4    2.6  295.2    3.5   11.1    0.0    0.0    0.0    0.0    0.0   86.0  994.3 1011.9    8.8
202604201646   763  235.3    0.7  213.8    1.7  262.4    0.7   10.9    0.0    0.0    0.0    0.5    0.5   87.1 1008.7 1013.3    8.8
202604201646   764   39.3    4.7   39.9    6.1   26.9    4.2    8.9    0.0    0.0    0.5    1.0    1.0   96.5  988.0 1013.5    8.4
202604201646   765  282.9    2.8  306.7    4.6  274.9    2.9   14.2    0.0    0.0    0.0    0.0    0.0   89.0  999.9 1013.0   12.4
202604201646   766  285.8    9.7  285.0   11.5  295.8    9.2   19.1    0.0    0.0    0.0    0.0    0.0   63.6 1000.9 1010.1   12.0
202604201646   767  317.8    6.8  306.7    8.8  330.4    5.3   18.8    0.0    0.0    0.0    0.0    0.0   83.2 1011.0 1011.4   15.9
202604201646   768  283.2    2.8  313.4    5.4  293.4    3.3   13.8    0.0    0.0    1.0    5.5    5.5   95.4 1000.3 1012.3   13.1
202604201646   769    4.2    5.7    8.5    7.4  354.5    5.5   10.5    0.0    0.0    0.0    0.0    0.0   75.7 1014.3 1015.0    6.4
202604201646   770  265.4    1.0  269.9    1.2  277.4    1.6   12.4    0.0    0.0    0.0    0.0    0.0   83.8 1001.2 1013.1    9.7
202604201646   771   12.9    7.8   44.4    8.6   21.8    7.2   12.0    0.0    0.0    0.0    0.0    0.0   81.9 1014.2 1014.6    9.0
202604201646   772  359.0    7.8  354.6    8.4  356.4    7.4   12.6    0.0    0.0    0.0    0.0    0.0   81.9 1014.6 1014.8    9.6
202604201646   773  306.9    3.0  318.3    4.7  305.9    3.6   12.4    0.0    0.0    0.0    0.0    0.0   85.1 1005.5 1014.2   10.0
202604201646   774  136.0    2.3  146.6    3.3  158.7    2.0   11.7    0.0    0.0    0.0    0.0    0.0   74.2 1012.5 1013.9    7.3
202604201646   775  332.9    4.2  326.5    5.3  330.6    5.2   10.7    0.0    0.0    0.0    0.0    0.0   81.1 1008.9 1013.7    7.6
