#START7777
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202603031727,170,272.0,4.4,286.0,5.6,268.5,3.7,10.0,0.0,0.0,0.0,0.0,0.1,77.7,1017.3,1021.6,6.3,=
202603031727,172,320.1,3.9,304.5,5.4,311.1,4.0,9.8,0.0,0.0,0.0,0.0,0.0,63.9,1014.8,1021.2,3.3,=
202603031727,174,160.5,3.1,160.9,3.9,165.0,2.6,10.7,0.0,0.0,0.0,0.0,0.2,57.8,999.3,1019.2,2.7,=
202603031727,175,319.1,6.6,326.5,7.7,310.9,5.5,4.9,0.0,0.0,0.0,0.0,0.0,99.9,964.7,1022.6,4.9,=
202603031727,177,59.1,3.9,62.1,4.5,58.2,3.4,10.6,0.0,0.0,0.0,0.0,0.1,55.9,1017.6,1021.0,2.2,=
202603031727,181,18.8,3.5,21.0,3.5,27.2,3.3,10.9,0.0,0.0,0.0,0.0,0.7,48.1,1017.5,1021.6,0.3,=
202603031727,182,330.0,3.9,360.0,5.5,320.0,3.2,9.7,-99.7,0.0,0.0,0.0,1.3,83.0,1018.8,1021.9,7.0,=
202603031727,184,329.9,3.4,323.4,4.8,352.2,2.7,10.6,0.0,0.0,0.0,0.0,1.5,75.4,1018.6,1021.1,6.4,=
202603031727,185,272.0,7.4,305.3,13.8,319.8,11.3,8.3,0.0,0.0,0.0,0.0,0.0,88.1,1012.7,1021.5,6.4,=
202603031727,188,206.1,2.4,41.8,4.2,29.2,2.8,10.6,0.0,0.0,0.0,0.0,0.8,70.0,1018.8,1021.3,5.4,=
202603031727,189,63.0,1.7,92.0,2.8,57.6,1.8,12.5,0.0,0.0,0.0,0.0,0.0,64.8,1014.1,1020.4,6.1,=
202603031727,192,15.1,2.4,16.8,3.3,9.1,1.8,11.6,0.0,0.0,0.0,0.0,0.7,51.8,1017.8,1021.4,2.0,=
202603031727,201,52.8,3.1,53.4,4.0,36.7,2.0,7.8,0.0,0.0,0.0,0.0,0.7,56.3,1018.4,1024.3,-0.4,=
202603031727,202,62.6,2.9,78.8,4.7,74.6,2.9,9.0,0.0,0.0,0.0,0.0,0.1,48.2,1017.5,1023.3,-1.4,=
202603031727,203,351.4,2.1,18.1,3.2,354.5,1.7,9.2,0.0,0.0,0.0,0.0,0.5,52.2,1013.3,1023.1,-0.1,=
202603031727,211,30.9,4.4,42.2,6.1,37.4,4.2,2.7,0.0,0.0,0.0,0.1,1.9,70.0,1000.0,1025.2,-2.2,=
202603031727,212,83.1,2.5,64.6,4.0,70.7,2.4,6.6,0.0,0.0,0.0,0.0,0.4,50.7,1006.6,1023.9,-2.9,=
202603031727,216,25.0,2.1,69.0,2.7,355.4,2.5,0.1,1.0,0.0,0.1,5.3,11.7,87.2,938.0,1024.8,-1.8,=
202603031727,217,20.0,1.0,350.9,1.8,2.1,1.9,4.8,0.0,0.0,0.0,0.0,1.5,60.8,986.2,1024.5,-2.1,=
202603031727,221,47.6,2.1,64.6,3.0,60.6,2.7,6.3,0.0,0.0,0.0,0.0,0.0,56.5,990.6,1023.0,-1.7,=
202603031727,226,138.6,0.5,160.3,0.7,151.7,0.8,10.6,0.0,0.0,0.0,0.0,0.6,56.8,1000.5,1021.2,2.4,=
202603031727,229,22.5,8.5,4.7,9.6,40.5,8.0,4.4,0.0,0.0,0.0,0.0,0.0,84.4,1009.5,1022.6,2.0,=
202603031727,230,328.1,3.6,331.6,4.9,327.4,4.2,6.4,0.0,0.0,0.0,0.0,0.3,67.8,1023.0,1024.5,0.9,=
202603031727,232,55.3,3.1,53.4,3.9,52.8,2.5,11.1,0.0,0.0,0.0,0.0,0.7,46.7,1011.8,1022.1,0.1,=
202603031727,235,339.0,3.5,1.0,5.0,341.4,3.5,11.2,0.0,0.0,0.0,0.0,0.1,51.5,1019.9,1021.1,1.6,=
202603031727,236,30.7,1.9,53.4,2.5,38.5,1.2,12.1,0.0,0.0,0.0,0.0,0.2,50.7,1020.1,1021.7,2.2,=
202603031727,238,341.4,0.8,8.3,1.4,339.9,1.4,10.9,0.0,0.0,0.0,0.0,0.9,56.3,1000.3,1020.9,2.5,=
202603031727,239,298.8,0.8,89.7,1.6,353.4,1.1,10.4,0.0,0.0,0.0,0.0,1.0,51.1,1010.2,1021.1,0.7,=
202603031727,243,288.7,2.2,301.2,4.0,290.8,2.7,9.5,0.0,0.0,0.0,0.0,0.0,69.5,1020.5,1022.0,4.2,=
202603031727,244,355.5,2.0,337.7,3.1,336.8,1.9,11.9,0.0,0.0,0.0,0.0,0.4,59.8,990.5,1020.0,4.3,=
